Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
2/28/19,69879,28351,NC,Laurinburg,Scotland County,Laurel Hill,11110,67000,-0.007407407,-0.019033675,0.16117851,0.051189127,0.008930922,2018-11,2018-Q4,68300,-0.019033675,2018-09
2/28/19,69877,28349,NC,,Duplin County,Kenansville,12332,90300,0,0.008938547,0.024971623,0.021975645,0.001789356,2008-03,2008-Q1,91200,-0.009868421,2007-11
2/28/19,69876,28348,NC,Fayetteville,Cumberland County,Hope Mills,2161,134800,0.002230483,0.009737828,0.052302888,0.018821978,0.008467388,2019-02,2019-Q1,134800,0,2019-02
2/28/19,69873,28344,NC,,Sampson County,Godwin,13114,125700,0.002392344,0.012892828,0.048373645,0.070053406,,2019-02,2019-Q1,125700,0,2019-02
2/28/19,69870,28341,NC,,Duplin County,Faison,12068,77700,0.00128866,0.006476684,0.085195531,0.033178635,0.007229118,2019-02,2019-Q1,77700,0,2019-02
2/28/19,69869,28340,NC,Lumberton,Robeson County,Fairmont,8609,62000,-0.003215434,-0.011164274,0.063464837,0.043544066,0.010230244,2018-09,2018-Q3,63500,-0.023622047,2018-08
2/28/19,69868,28339,NC,Dunn,Harnett County,Erwin,9863,91600,0.002188184,0.035028249,0.107617896,0.080838422,0.016724702,2019-02,2019-Q1,91600,0,2019-02
2/28/19,69864,28334,NC,Dunn,Harnett County,Dunn,4397,116100,0,-0.004288165,0.090140845,0.051082313,0.021014836,2018-11,2018-Q4,116600,-0.004288165,2018-11
2/28/19,69863,28333,NC,Goldsboro,Wayne County,Dudley,8087,67800,-0.010218978,-0.098404255,-0.194774347,-0.03279299,-0.021314014,2008-02,2008-Q1,87300,-0.223367698,2002-11
2/28/19,69858,28328,NC,,Sampson County,Clinton,4226,119300,0.000838926,0.009306261,0.111835974,0.037799263,0.022608049,2019-02,2019-Q1,119300,0,2019-02
2/28/19,69857,28327,NC,Pinehurst-Southern Pines,Moore County,Whispering Pines,6141,202300,-0.003938946,-0.004429134,0.10365521,0.052949108,0.021647249,2018-12,2018-Q4,203600,-0.006385069,2018-11
2/28/19,69856,28326,NC,Dunn,Harnett County,Cameron,5528,184200,0.001631321,0.007107709,0.029050279,0.014508667,0.002811727,2019-02,2019-Q1,184200,0,2019-02
2/28/19,69854,28323,NC,Dunn,Harnett County,Bunnlevel,11864,172100,0.002329645,0.006432749,0.037371911,0.014814073,0.005632573,2019-02,2019-Q1,172100,0,2019-02
2/28/19,69851,28318,NC,,Sampson County,Autryville,11527,120900,-0.002475248,-0.002475248,0.084304933,0.060807932,0.029498663,2018-12,2018-Q4,121700,-0.006573541,2018-11
2/28/19,69850,28315,NC,Pinehurst-Southern Pines,Moore County,Aberdeen,7184,163400,-0.005477785,0.002453988,0.052835052,0.038923708,0.015793816,2019-01,2019-Q1,164300,-0.005477785,2018-12
2/28/19,69849,28314,NC,Fayetteville,Cumberland County,Fayetteville,190,115800,0.005208333,0.015789474,0.03024911,0.011435628,-0.000172548,2010-10,2010-Q4,118700,-0.02443134,2009-02
2/28/19,69848,28312,NC,Fayetteville,Cumberland County,Fayetteville,5772,125500,-0.002384738,0.004803843,0.019496344,0.044394246,0.023795474,2018-07,2018-Q3,128000,-0.01953125,2018-04
2/28/19,69847,28311,NC,Fayetteville,Cumberland County,Fayetteville,1405,121300,0.003308519,0.010833333,0.034100597,0.014456366,-0.001228265,2010-07,2010-Q3,123400,-0.017017828,2008-06
2/28/19,69842,28306,NC,Fayetteville,Cumberland County,Fayetteville,1213,139200,0.003604903,0.007965243,0.061784897,0.022901043,0.013359523,2019-02,2019-Q1,139200,0,2019-02
2/28/19,69841,28305,NC,Fayetteville,Cumberland County,Fayetteville,9402,141300,-0.003526093,0.002838893,0.039735099,0.016185314,0.002003501,2010-02,2010-Q1,150500,-0.061129568,2009-05
2/28/19,69840,28304,NC,Fayetteville,Cumberland County,Fayetteville,1596,91700,0.009911894,0.031496063,0.021158129,0.013862627,-0.005295034,2010-06,2010-Q2,98800,-0.071862348,2007-02
2/28/19,69839,28303,NC,Fayetteville,Cumberland County,Fayetteville,2217,109500,-0.001823154,0.003666361,0.041864891,0.012510997,-0.003669148,2011-02,2011-Q1,116600,-0.060891938,2007-10
2/28/19,69824,28278,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,3343,273700,0.005141388,0.019366853,0.049060943,0.060648579,0.03089361,2019-02,2019-Q1,273700,0,2019-02
2/28/19,69823,28277,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,58,354300,0.001130263,0.007965861,0.032342657,0.058131036,0.030169118,2019-02,2019-Q1,354300,0,2019-02
2/28/19,69820,28273,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,1779,211500,0.004273504,0.025703201,0.081841432,0.082330947,0.035857322,2019-02,2019-Q1,211500,0,2019-02
2/28/19,69817,28270,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,2666,385200,0.002863838,0.016627078,0.043054427,0.060696525,0.030549617,2019-02,2019-Q1,385200,0,2019-02
2/28/19,69816,28269,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,31,211200,0.005714286,0.025242718,0.088098918,0.077818068,0.031754907,2019-02,2019-Q1,211200,0,2019-02
2/28/19,69813,28262,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,905,197800,0.005592272,0.026466009,0.099499722,0.085240979,0.034502464,2019-02,2019-Q1,197800,0,2019-02
2/28/19,69789,28227,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Mint Hill,487,201900,0.002482622,0.018154312,0.098476605,0.090701009,0.041689725,2019-02,2019-Q1,201900,0,2019-02
2/28/19,69788,28226,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,1307,376000,0.001064963,0.013750337,0.03410341,0.06643011,0.03459452,2019-02,2019-Q1,376000,0,2019-02
2/28/19,69779,28216,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,408,171900,0.006440281,0.029958059,0.108317215,0.110031085,0.039046124,2019-02,2019-Q1,171900,0,2019-02
2/28/19,69778,28215,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,443,182400,0.005512679,0.022994952,0.123844732,0.099720589,0.042326498,2019-02,2019-Q1,182400,0,2019-02
2/28/19,69777,28214,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,2015,178500,0.00676819,0.028818444,0.103896104,0.095751201,0.037521551,2019-02,2019-Q1,178500,0,2019-02
2/28/19,69776,28213,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,1384,180900,0.004441977,0.024929178,0.1091355,0.093316749,0.036008896,2019-02,2019-Q1,180900,0,2019-02
2/28/19,69775,28212,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,1534,179100,0.003923767,0.021677125,0.135700698,0.125425582,0.046394221,2019-02,2019-Q1,179100,0,2019-02
2/28/19,69774,28211,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,2495,508700,0.003550996,0.020870961,0.131953716,0.080758173,0.040747249,2019-02,2019-Q1,508700,0,2019-02
2/28/19,69773,28210,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,496,341200,0.002939447,0.01911589,0.043106084,0.077244638,0.040634916,2019-02,2019-Q1,341200,0,2019-02
2/28/19,69772,28209,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,3154,394100,0.003820683,0.022043568,0.110140845,0.10856202,0.051992327,2019-02,2019-Q1,394100,0,2019-02
2/28/19,69771,28208,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,1857,125700,0.007211538,0.041425021,0.174766355,0.187639761,0.05271726,2019-02,2019-Q1,125700,0,2019-02
2/28/19,69770,28207,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,8727,937300,0.001495886,0.022025951,0.043183083,0.060668703,0.027456235,2019-02,2019-Q1,937300,0,2019-02
2/28/19,69768,28205,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,425,274000,0.00513573,0.020484171,0.114274095,0.153968615,0.068013683,2019-02,2019-Q1,274000,0,2019-02
2/28/19,69767,28204,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,7980,365600,-0.005711178,-0.022982362,0.05787037,0.096362258,0.03050901,2018-09,2018-Q3,379600,-0.036880927,2018-07
2/28/19,69766,28203,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,4213,466800,0.005167959,0.017880506,0.111164009,0.105427561,0.04468258,2019-02,2019-Q1,466800,0,2019-02
2/28/19,69765,28202,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,4718,300400,-0.000997672,0.007039893,0.003005008,0.06111448,0.01474345,2019-01,2019-Q1,300700,-0.000997672,2019-01
2/28/19,69763,28174,NC,Charlotte-Concord-Gastonia,Union County,Wingate,9858,152800,0.000654879,0.011250827,0.101658255,0.072859813,0.031827309,2019-02,2019-Q1,152800,0,2019-02
2/28/19,69762,28173,NC,Charlotte-Concord-Gastonia,Union County,Waxhaw,848,382400,0.004201681,0.019461477,0.064291678,0.057386813,0.02765554,2019-02,2019-Q1,382400,0,2019-02
2/28/19,69761,28170,NC,,Anson County,Wadesboro,7900,62400,0.003215434,0.019607843,0.074010327,0.024452653,-0.006193916,2008-05,2008-Q2,71900,-0.132127955,2005-02
2/28/19,69758,28167,NC,Forest City,Rutherford County,Union Mills,13513,143500,-0.004163775,-0.001391788,0.056701031,0.037803495,0.009386824,2019-01,2019-Q1,144100,-0.004163775,2018-10
2/28/19,69757,28166,NC,Charlotte-Concord-Gastonia,Iredell County,Troutman,8490,209600,0.001912046,0.0023912,0.075975359,0.06331363,0.023842362,2018-10,2018-Q4,209700,-0.000476872,2018-10
2/28/19,69756,28164,NC,Charlotte-Concord-Gastonia,Gaston County,Stanley,6979,202500,0.007964161,0.026355803,0.131284916,0.080028366,0.035112582,2019-02,2019-Q1,202500,0,2019-02
2/28/19,69755,28163,NC,Albemarle,Stanly County,Stanfield,11221,190000,0.000526593,0.01658641,0.080773606,0.064658366,0.016384673,2019-02,2019-Q1,190000,0,2019-02
2/28/19,69754,28160,NC,Forest City,Rutherford County,Spindale,11802,57200,-0.003484321,-0.017182131,0.095785441,0.042738982,0.000878354,2004-10,2004-Q4,70600,-0.1898017,2004-01
2/28/19,69753,28159,NC,Charlotte-Concord-Gastonia,Rowan County,Spencer,12725,85500,-0.006968641,-0.020618557,0.149193548,,,2018-12,2018-Q4,87300,-0.020618557,2018-09
2/28/19,69752,28152,NC,Shelby,Cleveland County,Shelby,4409,103400,0.003883495,0.019723866,0.08045977,0.03490498,0.008402705,2019-02,2019-Q1,103400,0,2019-02
2/28/19,69750,28150,NC,Shelby,Cleveland County,Shelby,3364,98100,0.001020408,0.018691589,0.114772727,0.039822222,0.007651864,2019-02,2019-Q1,98100,0,2019-02
2/28/19,69749,28147,NC,Charlotte-Concord-Gastonia,Rowan County,Salisbury,4425,163000,-0.00122549,-0.000613121,0.101351351,0.051179243,0.013531554,2018-12,2018-Q4,163300,-0.00183711,2018-11
2/28/19,69748,28146,NC,Charlotte-Concord-Gastonia,Rowan County,Salisbury,3320,160400,0,0.006273526,0.083783784,0.049795591,0.01456877,2019-02,2019-Q1,160400,0,2019-02
2/28/19,69746,28144,NC,Charlotte-Concord-Gastonia,Rowan County,Salisbury,4390,108400,0.007434944,0.019755409,0.141052632,0.062113632,0.010861472,2019-02,2019-Q1,108400,0,2019-02
2/28/19,69745,28139,NC,Forest City,Rutherford County,Rutherfordton,5452,151100,-0.002640264,0.003320053,0.078515346,0.04945241,0.012461039,2019-01,2019-Q1,151500,-0.002640264,2018-12
2/28/19,69744,28138,NC,Charlotte-Concord-Gastonia,Rowan County,Rockwell,8306,150700,0.003328895,0.010731053,0.096,0.051567434,0.017177559,2019-02,2019-Q1,150700,0,2019-02
2/28/19,69743,28137,NC,Albemarle,Stanly County,Richfield,12946,171200,-0.002331002,0.018441404,0.091836735,0.062723005,0.019886502,2019-01,2019-Q1,171600,-0.002331002,2019-01
2/28/19,69741,28135,NC,,Anson County,Polkton,12402,79700,0,0.013994911,0.072678331,0.044527933,0.006905095,2008-05,2008-Q2,81400,-0.020884521,2008-02
2/28/19,69740,28134,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Pineville,7579,220700,0.005925251,0.030345472,0.086656819,0.074763088,0.033333528,2019-02,2019-Q1,220700,0,2019-02
2/28/19,69739,28133,NC,,Anson County,Peachland,13332,116000,0,0.022026432,0.136141038,0.082334223,0.024908442,2019-02,2019-Q1,116000,0,2019-02
2/28/19,69737,28129,NC,Albemarle,Stanly County,Oakboro,10631,161200,0.000620732,0.019607843,0.084791386,0.061871934,0.022454238,2019-02,2019-Q1,161200,0,2019-02
2/28/19,69735,28127,NC,,Montgomery County,New London,9760,165100,-0.001813785,-0.001209921,0.050922979,0.0596092,0.012509146,2018-12,2018-Q4,165800,-0.004221954,2018-11
2/28/19,69733,28125,NC,Charlotte-Concord-Gastonia,Rowan County,Mount Ulla,13532,244800,0.006578947,0.036409822,0.152,0.084604721,0.03232097,2019-02,2019-Q1,244800,0,2019-02
2/28/19,69732,28124,NC,Charlotte-Concord-Gastonia,Cabarrus County,Mount Pleasant,10055,166700,0.002405292,0.003612282,0.134013605,0.062343533,0.024392595,2019-02,2019-Q1,166700,0,2019-02
2/28/19,69730,28120,NC,Charlotte-Concord-Gastonia,Gaston County,Mount Holly,4832,188700,0.00747464,0.02,0.111962286,0.074739479,0.029568576,2019-02,2019-Q1,188700,0,2019-02
2/28/19,69729,28119,NC,,Anson County,Morven,13990,43900,0,0.057831325,-0.022271715,0.017259829,-0.002027324,2008-04,2008-Q2,47900,-0.083507307,2007-04
2/28/19,69728,28117,NC,Charlotte-Concord-Gastonia,Iredell County,Mooresville,934,382800,0.001831981,0.003144654,0.048767123,0.054635446,0.016566025,2019-02,2019-Q1,382800,0,2019-02
2/28/19,69727,28115,NC,Charlotte-Concord-Gastonia,Iredell County,Mooresville,1647,216700,0.000461681,0.004170528,0.061734444,0.066440292,0.027694011,2019-02,2019-Q1,216700,0,2019-02
2/28/19,69726,28114,NC,Forest City,Rutherford County,Mooresboro,10023,89800,-0.005537099,-0.002222222,0.093788063,0.05018111,0.012130068,2018-12,2018-Q4,90500,-0.007734807,2018-11
2/28/19,69725,28112,NC,Charlotte-Concord-Gastonia,Union County,Monroe,4599,175500,0.007462687,0.023323615,0.123559539,0.083178751,0.038314711,2019-02,2019-Q1,175500,0,2019-02
2/28/19,69723,28110,NC,Charlotte-Concord-Gastonia,Union County,Monroe,951,200900,0.007017544,0.019279554,0.127384961,0.082913075,0.036850693,2019-02,2019-Q1,200900,0,2019-02
2/28/19,69720,28107,NC,Charlotte-Concord-Gastonia,Cabarrus County,Midland,9426,215400,0.007955077,0.028653295,0.143312102,0.069134305,0.018512916,2019-02,2019-Q1,215400,0,2019-02
2/28/19,69718,28105,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Matthews,1380,277000,0.003986952,0.022140221,0.079080639,0.077295307,0.030961395,2019-02,2019-Q1,277000,0,2019-02
2/28/19,69717,28104,NC,Charlotte-Concord-Gastonia,Union County,Stallings,3646,337200,0.005666567,0.020581114,0.088092933,0.070551779,0.030414902,2019-02,2019-Q1,337200,0,2019-02
2/28/19,69716,28103,NC,Charlotte-Concord-Gastonia,Union County,Marshville,8744,148400,0.002702703,0.022742936,0.145061728,0.095856434,0.038511463,2019-02,2019-Q1,148400,0,2019-02
2/28/19,69713,28098,NC,Charlotte-Concord-Gastonia,Gaston County,Lowell,11787,140500,0.001425517,0,0.074980872,0.082781597,0.027516218,2018-12,2018-Q4,140800,-0.002130682,2018-11
2/28/19,69712,28097,NC,Albemarle,Stanly County,Locust,10120,184600,0.000542005,0.01372872,0.099463967,0.058079968,0.020091848,2019-02,2019-Q1,184600,0,2019-02
2/28/19,69709,28091,NC,,Anson County,Lilesville,14113,52600,-0.005671078,0.009596929,-0.001897533,0.044056442,0.008983506,2018-08,2018-Q3,55600,-0.053956835,2017-05
2/28/19,69708,28090,NC,Shelby,Cleveland County,Belwood,9678,94700,0.002116402,0.012834225,0.115429918,0.044429191,0.011103032,2019-02,2019-Q1,94700,0,2019-02
2/28/19,69706,28088,NC,Charlotte-Concord-Gastonia,Rowan County,Landis,12356,136000,0.002949853,0.009651076,0.117502054,,,2019-02,2019-Q1,136000,0,2019-02
2/28/19,69705,28086,NC,Shelby,Cleveland County,Kings Mountain,3597,111300,0.003606853,0.023919043,0.11746988,0.051466534,0.016282667,2019-02,2019-Q1,111300,0,2019-02
2/28/19,69704,28083,NC,Charlotte-Concord-Gastonia,Cabarrus County,Kannapolis,4405,136700,0.002934703,0.016356877,0.144891122,0.103611984,0.029613616,2019-02,2019-Q1,136700,0,2019-02
2/28/19,69702,28081,NC,Charlotte-Concord-Gastonia,Cabarrus County,Kannapolis,3903,145600,0.006915629,0.021754386,0.165732586,0.100746509,0.028248248,2019-02,2019-Q1,145600,0,2019-02
2/28/19,69700,28079,NC,Charlotte-Concord-Gastonia,Union County,Indian Trail,2489,248000,0.006085193,0.015561016,0.073128516,0.075057934,0.033546531,2019-02,2019-Q1,248000,0,2019-02
2/28/19,69699,28078,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Huntersville,200,303900,0.002639393,0.01435247,0.030868385,0.053756085,0.023631184,2019-02,2019-Q1,303900,0,2019-02
2/28/19,69696,28075,NC,Charlotte-Concord-Gastonia,Cabarrus County,Harrisburg,6183,283900,0.006024096,0.017198137,0.067694622,0.059647192,0.0220802,2019-02,2019-Q1,283900,0,2019-02
2/28/19,69694,28073,NC,Shelby,Cleveland County,Grover,10859,84600,0.004750594,0.02173913,0.086007702,0.035089907,0.003863343,2007-09,2007-Q3,84800,-0.002358491,2007-03
2/28/19,69692,28071,NC,Charlotte-Concord-Gastonia,Rowan County,Gold Hill,12954,157800,-0.001265823,-0.023514851,-0.052821128,0.055416769,0.015427296,2018-05,2018-Q2,177600,-0.111486486,2017-10
2/28/19,69690,28056,NC,Charlotte-Concord-Gastonia,Gaston County,Gastonia,2675,190800,0.00845666,0.024154589,0.11971831,0.066630666,0.029042278,2019-02,2019-Q1,190800,0,2019-02
2/28/19,69688,28054,NC,Charlotte-Concord-Gastonia,Gaston County,Gastonia,1546,151400,0.007318696,0.025050779,0.117343173,0.091333292,0.030785753,2019-02,2019-Q1,151400,0,2019-02
2/28/19,69686,28052,NC,Charlotte-Concord-Gastonia,Gaston County,Gastonia,2455,99400,0.019487179,0.067669173,0.174940898,0.135311805,0.029255061,2019-02,2019-Q1,99400,0,2019-02
2/28/19,69685,28043,NC,Forest City,Rutherford County,Forest City,5271,95900,0.001043841,0.013742072,0.091012514,0.04955385,0.009208862,2019-02,2019-Q1,95900,0,2019-02
2/28/19,69682,28040,NC,Forest City,Rutherford County,Ellenboro,9574,108100,-0.003686636,0.002782931,0.090817356,0.050494534,0.010270304,2019-01,2019-Q1,108500,-0.003686636,2018-12
2/28/19,69679,28037,NC,Charlotte-Concord-Gastonia,Lincoln County,Denver,4547,346800,0.00318195,0.009313155,0.059254734,0.065609166,0.027228206,2019-02,2019-Q1,346800,0,2019-02
2/28/19,69678,28036,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Davidson,5814,372900,0.00026824,0.00838291,0.056074766,0.052955034,0.017437608,2019-02,2019-Q1,372900,0,2019-02
2/28/19,69676,28034,NC,Charlotte-Concord-Gastonia,Gaston County,Dallas,6039,137500,0.010286554,0.026885736,0.093004769,0.082276784,0.029611123,2019-02,2019-Q1,137500,0,2019-02
2/28/19,69674,28032,NC,Charlotte-Concord-Gastonia,Gaston County,Cramerton,12416,148800,0.010869565,0.036211699,0.156177156,0.084690547,0.033817433,2019-02,2019-Q1,148800,0,2019-02
2/28/19,69673,28031,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Cornelius,2366,300700,0.002333333,0.014849814,0.035111876,0.058497349,0.025835563,2019-02,2019-Q1,300700,0,2019-02
2/28/19,69672,28027,NC,Charlotte-Concord-Gastonia,Cabarrus County,Concord,90,233800,0.005591398,0.018292683,0.092523364,0.069482325,0.028805279,2019-02,2019-Q1,233800,0,2019-02
2/28/19,69670,28025,NC,Charlotte-Concord-Gastonia,Cabarrus County,Concord,598,175600,0.006303725,0.019744483,0.092039801,0.071718144,0.026566095,2019-02,2019-Q1,175600,0,2019-02
2/28/19,69668,28023,NC,Charlotte-Concord-Gastonia,Rowan County,China Grove,7080,147300,0.002722941,0.0130674,0.105855856,0.059559737,0.018607022,2019-02,2019-Q1,147300,0,2019-02
2/28/19,69666,28020,NC,Shelby,Cleveland County,Casar,13601,84200,0,0.02308627,0.156593407,0.05639521,0.018061334,2019-02,2019-Q1,84200,0,2019-02
2/28/19,69664,28018,NC,Forest City,Rutherford County,Bostic,10491,135500,-0.000737463,0.001478197,0.089228296,0.050927754,0.015397192,2018-12,2018-Q4,135800,-0.002209131,2018-12
2/28/19,69662,28016,NC,Charlotte-Concord-Gastonia,Gaston County,Bessemer City,7244,120400,0.010067114,0.041522491,0.163285024,0.094946779,0.040433068,2019-02,2019-Q1,120400,0,2019-02
2/28/19,69661,28012,NC,Charlotte-Concord-Gastonia,Gaston County,Belmont,4266,205800,0.005865103,0.025922233,0.134509372,0.088953212,0.036354381,2019-02,2019-Q1,205800,0,2019-02
2/28/19,69633,27959,NC,Kill Devil Hills,Dare County,Nags Head,11862,341800,-0.001168907,0.011841326,0.053962381,0.025817194,0.01082859,2006-03,2006-Q1,417900,-0.182100981,
2/28/19,69632,27958,NC,Virginia Beach-Norfolk-Newport News,Currituck County,Moyock,8397,286500,0.000698568,0.008802817,0.11521993,0.034678773,0.022520579,2019-02,2019-Q1,286500,0,2019-02
2/28/19,69627,27950,NC,Virginia Beach-Norfolk-Newport News,Currituck County,Knotts Island,14315,229400,0,0.00218436,0.098133078,0.038298578,0.028441244,2018-12,2018-Q4,229600,-0.00087108,2018-12
2/28/19,69626,27949,NC,Kill Devil Hills,Dare County,Southern Shores,7786,402700,-0.00173525,0.008010013,0.06085353,0.02193373,0.004452803,2006-04,2006-Q2,482400,-0.165215589,2005-06
2/28/19,69625,27948,NC,Kill Devil Hills,Dare County,Kill Devil Hills,6589,269600,-0.009187799,-0.010642202,0.074531686,0.026805057,0.012120447,2006-03,2006-Q1,309100,-0.127790359,2005-07
2/28/19,69618,27939,NC,Virginia Beach-Norfolk-Newport News,Currituck County,Grandy,13154,189600,0.003705664,0.023205613,0.146311971,0.030694944,0.010793332,2005-12,2005-Q4,207500,-0.08626506,2005-08
